Agreement Date,Institution Name,Plan Name,Availability of Credit Card Plan,Location,APR,Index,Variable Rate Index,Grace Period,Annual Fee,Late Fee,Telephone Number for Consumers
2004-07-31,APPALACHIAN COMMUNITY BANK,VISA CLASSIC,National,N,11.88,F,,25,12,,(706) 276-8000
2004-07-31,IBERIABANK,VISA-CLASSIC,Single State,LA,10.99,F,,15,12,,(337) 359-1533
2004-07-31,"OHIO VALLEY BANK COMPANY, THE",VISA,Regional,R,11.25,F,,25,15,,(888) 441-1038
2004-07-31,"WILMINGTON SAVINGS FUND SOCIETY, FSB",MASTERCARD,National,N,14.9,V,Prime,25,20,,(302) 792-6000
2004-07-31,"AMERICAN SAVINGS BANK, F.S.B.",VISA CLASSIC CREDIT CARD,Single State,HI,16.25,F,,25,24,,(800) 272-2566
2004-07-31,VALLEY NATIONAL BANK,MASTERCARD,Single State,NJ,16.8,F,,25,0,,(973) 686-5404
2004-07-31,GARDINER SAVINGS INSTITUTION FEDERAL SAVING BANK,VISA CLASSIC,Single State,ME,16.5,F,,25,0,,(207) 582-5550
2004-07-31,GREENVILLE NATIONAL BANK,VISA CLASSIC,Single State,OH,17.9,F,,30,0,,(800) 759-9476
2004-07-31,"HARLEYSVILLE NATIONAL BANK AND TRUST COMPANY, THE",VISA CLASSIC,Single State,PA,13.08,F,,25,15,,(888) 462-2100
2004-07-31,HILLS BANK AND TRUST COMPANY,VISA CLASSIC,Single State,IA,9.9,V,Prime,25,18,,(319) 679-5500
2004-07-31,MERRICK BANK CORPORATION,VISA CLASSIC,National,N,16.7,V,Prime,25,0,,(877) 727-6885
2004-07-31,"PARK NATIONAL BANK, THE",VISA CLASSIC,Single State,OH,18,F,,25,12,,(740) 349-8500
2004-07-31,PEOPLES FIRST COMMUNITY BANK,VISA CLASSIC,Single State,FL,14.9,F,,25,0,,(800) 624-9699
2004-07-31,PLAINSCAPITAL BANK,VISA CLASSIC,National,N,13.92,F,,25,0,,(806) 791-7265
2004-07-31,S & T BANK,VISA CLASSIC,Single State,PA,7.5,V,Prime,25,15,,(800) 325-2265
2004-07-31,SECURITY BANK,VISA CLASSIC,National,N,16.9,F,,25,0,,(605) 339-7640
2004-07-31,SOLVAY BANK,VISA CLASSIC,Single State,NY,14.88,F,,25,0,,(315) 468-1661
2004-07-31,SOUTHTRUST BANK,VISA CLASSIC,Regional,R,9.5,V,Prime,27,20,,(800) 292-6538
2004-07-31,"UMB U.S.A., NATIONAL ASSOCIATION",VISA CLASSIC,National,N,13.65,V,Prime,25,0,,(800) 821-5184
2004-07-31,WAYNE BANK AND TRUST CO.,VISA CLASSIC,National,N,14.76,F,,25,0,,(765) 935-5222
2004-07-31,ZIONS FIRST NATIONAL BANK,VISA CLASSIC,Regional,R,13,V,Prime,25,0,,(888) 758-5349
2004-07-31,USAA SAVINGS BANK,MASTERCARD,National,N,10,V,Prime,25,0,,(800) 922-9092
2004-07-31,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",VISA,Regional,R,14.99,F,,25,15,,(812) 238-6345
2004-07-31,AMERICAN STATE BANK,AMERICAN STATE BANK VISA,Single State,TX,6.9,F,,25,0,,(325) 794-1000
2004-07-31,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF CHARLESTON,VISA,National,N,7.9,V,Prime,25,0,,(800) 768-3248
2004-07-31,"CITY NATIONAL BANK OF TAYLOR, THE","VISA, VISA GOLD, MASTERCARD, MASTERC",Single State,TX,13.92,V,Six-month T-bill,25,0,,(800) 848-8472
2004-07-31,PLAINS COMMERCE BANK,VISA / MASTERCARD,National,N,19.8,F,,25,39,,(605) 948-2278
2004-07-31,CALIFORNIA COMMERCE BANK,BANAMEX USA MASTERCARD PLATINUM PRE-,National,N,10.24,V,Prime,25,0,,(800) 222-1234
2004-07-31,"BANK ONE, DELAWARE, NATIONAL ASSOCIATION",UNITED MILEAGE PLUS VISA CARD,National,N,14.24,V,Prime,20,60,,(800) 537-7783
2004-07-31,"UNIVERSAL SAVINGS BANK, FEDERAL ASSOCIATION",UPFRONT REWARDS VISA PLATINUM,National,N,9.99,V,Prime,25,0,,(888) 214-1427
2004-07-31,PENN SECURITY BANK AND TRUST COMPANY,MASTERCARD,National,N,14.8,F,,25,0,,(800) 327-0394
2004-07-31,"HSBC BANK USA, NATIONAL ASSOCIATION",MASTER CARD,Single State,NY,11.99,V,Prime,25,0,,(800) 975-4722
2004-07-31,"BANK OF AMERICA, NATIONAL ASSOCIATION (USA)",BANK OF AMERICA VISA PLATINUM,National,N,7.9,V,Prime,20,0,,(800) 732-9194
2004-07-31,NATIONAL GRAND BANK OF MARBLEHEAD,MASTERCARD,Single State,MA,16.5,F,,25,0,,(781) 631-6000
2004-07-31,NEW MILLENNIUM BANK,VISA SECURED CREDIT CARD,National,N,19.5,F,,0,59,,(732) 729-4395
2004-07-31,"MBNA AMERICA BANK, NATIONAL ASSOCIATION",MASTERCARD,National,N,12.99,V,Prime,25,0,,(800) 421-2110
2004-07-31,"BANK OF KENTUCKY, INCORPORATED, THE",VISA GOLD,Regional,R,13.29,V,Prime,25,0,,(859) 372-5170
2004-07-31,"COMMERCE BANK, NATIONAL ASSOCIATION",VISA GOLD,Regional,R,13.9,F,,25,0,,(856) 751-9000
2004-07-31,FIRST SECURITY BANK,VISA GOLD,Single State,AR,8.99,F,,25,0,,(501) 278-2133
2004-07-31,FIRST-CITIZENS BANK & TRUST COMPANY,VISA GOLD,Regional,R,8,V,Prime,25,20,,(540) 561-4707
2004-07-31,PLANTERS BANK & TRUST COMPANY,VISA GOLD,Single State,MS,8.4,V,Prime,25,12,,(662) 887-4585
2004-07-31,JUNIPER BANK,MASTERCARD,National,N,14.24,V,Prime,20,0,,(866) 802-6562
2004-07-31,CROSS COUNTRY BANK,VISA CROSS COUNTRY BANK,National,N,23.99,V,Prime,0,50,,(302) 326-4200
2004-07-31,RAINIER PACIFIC SAVINGS BANK,VISA GOLD,National,N,8.75,V,Prime,25,0,,(800) 228-2858
2004-07-31,RBC CENTURA BANK,VISA GOLD,Regional,R,10.74,V,Prime,25,0,,(888) 257-6837
2004-07-31,NATIONAL CITY BANK,NATIONAL CITY ELITE VISA,Regional,R,9.99,F,,28,0,,(800) 558-8472
2004-07-31,HEARTLAND BANK,MASTERCARD,Single State,OH,11.65,V,Prime,25,18,,(800) 876-9119
2004-07-31,"RICHLAND TRUST COMPANY, THE",VISA GOLD,Single State,OH,6.5,V,Prime,30,50,,(419) 525-8791
2004-07-31,COMMUNITY FIRST BANK & TRUST,CLASSIC VISA,Regional,R,12.25,V,Prime,25,0,,(800) 221-8890
2004-07-31,FIRST NATIONAL BANK & TRUST,MASTERCARD,Single State,FL,14.9,F,,30,20,,(850) 796-2020
2004-07-31,U.S. BANK NATIONAL ASSOCIATION ND,VISA,Regional,R,10.29,V,Prime,25,0,,(800) 285-8585
2004-07-31,COMMERCE BANK & TRUST COMPANY,COMMERCE BANK VISA PLATINUM,Single State,MA,13.99,V,Other,25,0,,(800) 698-2265
2004-07-31,"UNITED BANK, INC.",VISA,Regional,R,10,V,Prime,25,0,,(800) 242-7600
2004-07-31,"FRANKLIN TEMPLETON BANK & TRUST, F.S.B.",MASTERCARD PLATINUM,National,N,11.74,V,Prime,25,0,,(800) 238-2761
2004-07-31,DISCOVER BANK,DISCOVER,National,N,13.99,F,,25,0,,(800) 347-2683
2004-07-31,FIRST COUNTY BANK,VISA,Single State,CT,14.5,V,Prime,25,0,,(203) 462-4200
2004-07-31,"EXCHANGE NATIONAL BANK OF JEFFERSON CITY, THE",MASTERCARD,Single State,MO,16.92,F,,25,0,,(800) 761-8362
2004-07-31,BANK OF LOUISIANA,VISA AND MASTERCARD,National,N,9.9,F,,25,0,,(800) 666-2884
2004-07-31,"WALLIS STATE BANK, THE",VISA,Single State,TX,14.92,F,,25,0,,(979) 478-6151
2004-07-31,FIRST COMMERCIAL BANK,VISA AND MASTERCARD,Single State,AL,7.9,F,,25,0,,(800) 543-8229
2004-07-31,PULASKI BANK AND TRUST COMPANY,VISA,National,N,5.5,F,,25,35,,(800) 217-7715
2004-07-31,"WELLS FARGO BANK, NATIONAL ASSOCIATION",VISA,National,N,17.1,V,Prime,25,0,,(800) 642-4720
2004-07-31,WELLS FARGO FINANCIAL BANK,VISA,Regional,R,13.9,F,,25,20,,(605) 336-3933
2004-07-31,AMALGAMATED BANK OF CHICAGO,AMALGAMATED BANK - MASTERCARD,National,N,9.25,V,Prime,25,0,,(800) 365-6464
2004-07-31,WHITNEY NATIONAL BANK,VISA,Regional,R,9.75,V,Prime,25,0,,(504) 838-6565
2004-07-31,"DIRECT MERCHANTS CREDIT CARD BANK, NATIONAL ASSOCIATION",MASTERCARD,National,N,17.99,V,Prime,25,0,,(800) 379-7999
2004-07-31,FIRST STATE BANK,MASTERCARD CLASSIC,Single State,NM,15.24,F,,25,0,,(800) 423-7503
2004-07-31,COMMUNITY FIRST BANK,MASTERCARD,Single State,AR,9.75,F,,25,50,,(870) 391-8000
2004-07-31,TIB THE INDEPENDENT BANKERSBANK,VISA AND MASTERCARD,National,N,11.9,V,Prime,25,0,,(800) 367-7576
2004-07-31,CITIZENS BANK OF RHODE ISLAND,MASTERCARD,National,N,7.99,V,Prime,25,0,,(888) 426-1114
2004-07-31,STEUBEN TRUST COMPANY,MASTERCARD GOLD,Regional,R,11.95,F,,25,20,,(607) 324-5010
2004-07-31,WORLD'S FOREMOST BANK,VISA,National,N,11.99,V,Prime,30,0,,(800) 850-8402
2004-07-31,WYOMING COUNTY BANK,VISA,Single State,NY,15.96,F,,25,18,,(800) 336-2265
2004-07-31,"FIRST-KNOX NATIONAL BANK OF MOUNT VERNON, THE",VISA CLASSIC,Single State,OH,13.15,V,Prime,30,0,,(740) 399-5500
2004-07-31,ARKANSAS NATIONAL BANK,ESCAPES VISA CLASSIC,National,N,8.25,F,,28,0,,(888) 226-5262
2004-01-31,DELAWARE NATIONAL BANK,VISA,Regional,R,12,V,Prime,25,0,,(800) 833-9295
2004-01-31,"CHASE MANHATTAN BANK USA, NATIONAL ASSOCIATION",MASTERCARD,National,N,6.99,V,Prime,20,0,,(800) 242-7324
2004-01-31,FIRST-CITIZENS BANK & TRUST COMPANY,VISA GOLD,Regional,R,9,V,Prime,25,20,,(540) 561-4707
2004-01-31,LOS ALAMOS NATIONAL BANK,VISA GOLD,National,N,10.88,F,,25,15,,(505) 662-1050
2004-01-31,"UNITED BANK, INC.",VISA,Regional,R,10,V,Prime,25,0,,(800) 242-7600
2004-01-31,AMERICAN STATE BANK,AMERICAN STATE BANK VISA,Single State,TX,11.9,F,,25,0,,(325) 794-1000
2004-01-31,"BANKERS BANK, THE",PRIME ADVANTAGE VISA,Regional,R,9.9,V,Prime,25,0,,(800) 854-7642
2004-01-31,COUNTY NATIONAL BANK,VISA,National,N,14.88,F,,15,15,,(800) 492-3221
2004-01-31,COMPASS BANK,VISA,Regional,R,13.74,V,Other,25,0,,(800) 239-5175
2004-01-31,"WALLIS STATE BANK, THE",VISA,Single State,TX,14.92,F,,25,0,,(979) 478-6151
2004-01-31,"PARK NATIONAL BANK, THE",PARK NATIONAL BANK CLASSIC VISA,Single State,OH,18,F,,25,12,,(740) 349-8500
2004-01-31,COMMUNITY BANKS,VISA,Regional,R,15,F,,25,8,,(866) 255-2580
2004-01-31,COMMUNITY BANK OF NORTH ARKANSAS,VISA,National,N,11,F,,30,25,,(479) 973-2265
2004-01-31,CHEMUNG CANAL TRUST COMPANY,MASTERCARD,Single State,NY,9.4,V,Prime,25,0,,(607) 737-3862
2004-01-31,"COMMERCE BANK, NATIONAL ASSOCIATION",VISA,Regional,R,13.9,F,,25,0,,(856) 751-9000
2004-01-31,CITIZENS AND NORTHERN BANK,VISA,Regional,R,10,V,Prime,25,0,,(800) 676-6639
2004-01-31,"WELLS FARGO BANK NORTHWEST, NATIONAL ASSOCIATION",VISA,National,N,17.1,V,Prime,25,0,,(800) 642-4720
2004-01-31,"RICHLAND TRUST COMPANY, THE",VISA GOLD,Single State,OH,6.5,V,Prime,30,50,,(419) 525-8791
2004-01-31,WELLS FARGO FINANCIAL BANK,VISA,Regional,R,16.9,F,,25,20,,(605) 336-3933
2004-01-31,"CITIBANK, N.A.",MASTERCARD,National,N,8.99,V,Prime,21,0,,(800) 950-5114
2004-01-31,COMMUNITY FIRST BANK,MASTERCARD,Single State,AR,9.75,F,,25,50,,(870) 391-8000
2004-01-31,"CENTRAL TRUST BANK, THE",VISA,Regional,R,17.4,F,,25,0,,(800) 445-9272
2004-01-31,CENTRAL BANK & TRUST COMPANY,VISA,Single State,KY,18,F,,25,20,,(859) 253-6222
2004-01-31,WORLD'S FOREMOST BANK,VISA,National,N,11.99,V,Prime,20,0,,(800) 850-8402
2004-01-31,"CITY NATIONAL BANK OF TAYLOR, THE","VISA, VISA GOLD, MASTERCARD, MASTERC",Single State,TX,13.92,V,Six-month T-bill,25,0,,(800) 848-8472
2004-01-31,WYOMING COUNTY BANK,VISA,Single State,NY,15.96,F,,25,18,,(585) 786-4366
2004-01-31,YORK STATE BANK AND TRUST COMPANY,VISA,Single State,NE,13.99,F,,25,0,,(402) 362-4411
2004-01-31,WASHINGTON MUTUAL BANK,CONSUMER VISA,Single State,OR,12.9,V,Prime,25,15,,(800) 356-1244
2004-01-31,TIB THE INDEPENDENT BANKERSBANK,VISA AND MASTERCARD,National,N,11.9,V,Prime,25,0,,(800) 367-7576
2004-01-31,"EXCHANGE NATIONAL BANK OF JEFFERSON CITY, THE",MASTERCARD,Single State,MO,16.92,F,,25,0,,(800) 761-8362
2004-01-31,BRANCH BANKING AND TRUST COMPANY,VISA,Regional,R,7.9,V,Prime,25,0,,(800) 476-4228
2004-01-31,UNION STATE BANK,VISA GOLD,Single State,NY,10.9,V,Prime,25,0,,(800) 887-8775
2004-01-31,"BANK OF AMERICA, NATIONAL ASSOCIATION (USA)",BANK OF AMERICA VISA PLATINUM,National,N,7.9,V,Prime,20,0,,(800) 732-9194
2004-01-31,"BOONE COUNTY NATIONAL BANK OF COLUMBIA, THE",VISA,Regional,R,17.4,F,,25,0,,(800) 445-9272
2004-01-31,"BANKERS' BANK OF KANSAS, NATIONAL ASSOCIATION",VISA,Single State,KS,10.92,V,Prime,25,0,,(800) 675-6284
2004-01-31,AMALGAMATED BANK OF CHICAGO,AMALGAMATED BANK - MASTERCARD,National,N,9.25,V,Prime,25,0,,(800) 365-6464
2004-01-31,COMMERCE BANK & TRUST COMPANY,VISA PLATINUM,Single State,MA,13.59,V,Other,25,0,,(800) 698-2265
2004-01-31,NEW MILLENNIUM BANK,VISA SECURED CREDIT CARD,National,N,19.5,F,,0,59,,(732) 729-4395
2004-01-31,FIRST NATIONAL BANK & TRUST,MASTERCARD,Single State,FL,14.9,F,,30,20,,(850) 796-2020
2004-01-31,HEARTLAND BANK,MASTERCARD,Single State,OH,11.65,V,Prime,25,18,,(800) 876-9119
2004-01-31,"BANK ONE, DELAWARE, NATIONAL ASSOCIATION",VISA,National,N,13.9,V,Prime,20,60,,(800) 869-9638
2004-01-31,FIRST INTERSTATE BANK,VISA SCORE CARD,Regional,R,13,V,Prime,25,20,,(888) 791-4071
2004-01-31,"INTRUST BANK, NATIONAL ASSOCIATION",VISA REGULAR,Regional,R,12.9,F,,25,19,,(800) 222-7458
2004-01-31,NATIONAL CITY BANK,CASH-BUILDER VISA,Regional,R,11.49,V,Prime,27,0,,(800) 558-8472
2004-01-31,INTEGRA BANK NATIONAL ASSOCIATION,MASTERCARD,National,N,15.9,F,,25,0,,(800) 467-1928
2004-01-31,JUNIPER BANK,MASTERCARD,National,N,11.99,V,Prime,20,0,,(877) 523-0478
2004-01-31,HSBC BANK USA,MASTER CARD,Single State,NY,11.99,V,Prime,25,0,,(800) 975-4722
2004-01-31,"MBNA AMERICA BANK, NATIONAL ASSOCIATION",MASTERCARD,National,N,9.9,F,,25,0,,(800) 421-2110
2004-01-31,PENN SECURITY BANK AND TRUST COMPANY,MASTERCARD,National,N,14.8,F,,25,0,,(800) 327-0394
2004-01-31,TRUSTMARK NATIONAL BANK,MASTERCARD,Regional,R,15.9,F,,30,0,,(601) 208-4900
2004-01-31,USAA SAVINGS BANK,MASTERCARD,National,N,10,V,Prime,25,0,,(800) 922-9092
2004-01-31,VALLEY NATIONAL BANK,MASTERCARD,Single State,NJ,16.8,F,,25,0,,(800) 522-4100
2004-01-31,"WILMINGTON SAVINGS FUND SOCIETY, FSB",CLASSIC MASTERCARD,National,N,14.9,V,Prime,25,20,,(302) 792-6000
2004-01-31,BANK OF THE SIERRA,VISA,Single State,CA,16.92,F,,25,0,,(559) 782-4450
2004-01-31,WILMINGTON TRUST COMPANY,MASTERCARD,National,N,12.5,V,Six-month T-bill,25,18,,(302) 652-2378
2004-01-31,FIRST STATE BANK,MASTERCARD CLASSIC,Single State,NM,15.24,F,,25,0,,(800) 423-7503
2004-01-31,"FLEET BANK (RI), NATIONAL ASSOCIATION",FLEET VISA,National,N,9.1,V,Other,20,0,,(800) 225-5353
2004-01-31,DISCOVER BANK,VISA PLATINUM DISCOVER,National,N,13.99,F,,25,0,,(800) 347-2683
2004-01-31,ARVEST BANK,VISA,Regional,R,16.9,V,Prime,25,0,,(800) 356-8085
2004-01-31,ARKANSAS NATIONAL BANK,VISA,National,N,7.92,F,,25,50,,(888) 226-5262
2004-01-31,AMSOUTH BANK,VISA,Regional,R,13.9,V,Prime,26,0,,(800) 231-7493
2004-01-31,"ADIRONDACK TRUST COMPANY, THE",VISA,Single State,NY,15,F,,25,15,,(518) 589-5844
2004-01-31,CROSS COUNTRY BANK,VISA CROSS COUNTRY BANK,National,N,23.99,V,Prime,0,50,,(302) 326-4200
2004-01-31,"COMMERCE BANK, NATIONAL ASSOCIATION",SPECIAL CONNECTIONS VISA & MC,Regional,R,16.5,V,Prime,25,0,,(800) 645-2103
2004-01-31,BANKFIRST,ACTION CARD,National,N,22.92,V,Prime,25,107.4,,(800) 839-6641
2004-01-31,FIRST HAWAIIAN BANK,MASTERCARD STANDARD,Single State,HI,16.6,F,,25,15,,(808) 847-4444
2004-01-31,FIRST NATIONAL BANK OF THE MID-CITIES,MASTERCARD REGULAR AND GOLD,National,N,13.92,F,,25,0,,(817) 283-4615
2004-01-31,WAYNE BANK AND TRUST CO.,VISA CLASSIC,National,N,14.76,F,,25,0,,(765) 935-5222
2004-01-31,"UMB U.S.A., NATIONAL ASSOCIATION",VISA CLASSIC,National,N,13.4,V,Prime,25,0,,(800) 821-5184
2004-01-31,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",CLASSIC MASTERCARD,Regional,R,9.25,V,Prime,25,0,,(800) 221-8890
2004-01-31,"SUNFLOWER BANK, NATIONAL ASSOCIATION",VISA CLASSIC,National,N,18,F,,25,0,,(785) 827-5564
2004-01-31,SOUTHTRUST BANK,VISA CLASSIC,Regional,R,9.5,V,Prime,27,20,,(800) 292-6538
2004-01-31,SOLVAY BANK,VISA CLASSIC,Single State,NY,14.88,F,,25,0,,(315) 468-1661
2004-01-31,S & T BANK,VISA CLASSIC,Single State,PA,7.5,V,Prime,25,15,,(800) 325-2265
2004-01-31,COMMUNITY FIRST BANK & TRUST,CLASSIC VISA,Regional,R,12,V,Prime,25,0,,(800) 221-8890
2004-01-31,WELLS FARGO FINANCIAL NATIONAL BANK,LAZBOY MASTERCARD,National,N,21,V,Prime,25,0,,(800) 643-3824
2004-01-31,PLAINS COMMERCE BANK,VISA/MASTER CARD,National,N,19.8,F,,25,39,,(605) 948-2278
2004-01-31,"TOWN NORTH BANK, NATIONAL ASSOCIATION",PLATINUM MASTERCARD,National,N,7.5,V,Other,25,0,,(800) 820-8417
2004-01-31,PLAINSCAPITAL BANK,VISA CLASSIC,National,N,13.92,F,,25,0,,(800) 791-7265
2004-01-31,FIFTH THIRD BANK,PLATINUM MASTERCARD,Regional,R,7.99,V,Prime,25,0,,(800) 972-3030
2004-01-31,HUNTINGTON STATE BANK,VISA,Single State,TX,13.92,F,,25,0,,(936) 639-5566
2004-01-31,KENTUCKY BANK,VISA,Single State,KY,11.9,V,Prime,25,0,,(859) 987-1795
2004-01-31,KLEIN BANK,VISA,Single State,TX,12.89,F,,25,0,,(281) 376-7160
2004-01-31,LAFAYETTE AMBASSADOR BANK,VISA,Single State,PA,12,V,Prime,23,0,,(800) 833-9295
2004-01-31,FIFTH THIRD BANK,PLATINUM,Regional,R,7.99,V,Prime,25,0,,(800) 972-3030
2004-01-31,EISENHOWER NATIONAL BANK,PLATINUM VISA,National,N,10.92,F,,25,0,,(888) 454-5336
2004-01-31,"HARLEYSVILLE NATIONAL BANK AND TRUST COMPANY, THE",VISA,Single State,PA,13.08,F,,25,15,,(888) 462-2100
2004-01-31,METROPOLITAN NATIONAL BANK,VISA,National,N,8.95,F,,25,35,,(800) 883-2511
2004-01-31,GREAT WESTERN BANK,VISA,Regional,R,15.6,F,,25,0,,(402) 551-4310
2004-01-31,PINNACLE BANK,VISA CLASSIC,Regional,R,15.96,V,Other,25,0,,(800) 369-7283
2004-01-31,OAK HILL BANKS,VISA,Single State,OH,17.4,F,,25,0,,(740) 288-9908
2004-01-31,"OHIO VALLEY BANK COMPANY, THE",VISA,Regional,R,11.25,F,,25,15,,(888) 441-1038
2004-01-31,PARKVALE SAVINGS BANK,VISA,Single State,PA,10,V,Prime,25,0,,(412) 373-4825
2004-01-31,"FIRSTMERIT BANK, N.A.",VISA,Regional,R,10.9,V,Prime,0,5,,(888) 554-4362
2004-01-31,INTERNATIONAL BANK OF COMMERCE,IBC PLATINUM CARD,National,N,10.99,V,Prime,25,0,,(800) 492-3276
2004-01-31,PATRIOT BANK,VISA CLASSIC,National,N,14.9,F,,25,0,,(800) 969-6501
2004-01-31,5STAR BANK (A COLORADO INDUSTRIAL BANK),5STAR VISA PLATINUM PREMIER,National,N,12.5,V,Prime,25,0,,(800) 776-2265
2004-01-31,FIRSTBANK OF COLORADO,VISA,Regional,R,10.9,V,Prime,25,0,,(303) 235-1369
2004-01-31,"NATIONAL BANK OF GENEVA, THE",CLASSIC VISA,Single State,NY,15.48,F,,25,15,,(315) 787-3229
2004-01-31,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,VISA,National,N,14.9,V,Prime,25,0,,(800) 234-2840
2004-01-31,STEUBEN TRUST COMPANY,MASTERCARD GOLD,Regional,R,11.95,F,,25,18,,(607) 324-5010
2004-01-31,FDS BANK,FDS BANK VISA,National,N,14.9,V,Prime,25,0,,(800) 267-8472
2004-01-31,PULASKI BANK AND TRUST COMPANY,VISA,National,N,4.75,F,,25,35,,(800) 217-7715
2004-01-31,RBC CENTURA BANK,VISA,Regional,R,10.49,V,Prime,25,0,,(800) 236-8872
2004-01-31,GREENVILLE NATIONAL BANK,VISA CLASSIC,Single State,OH,17.9,F,,30,0,,(800) 759-9476
2004-01-31,"FIRST-KNOX NATIONAL BANK OF MOUNT VERNON, THE",VISA CLASSIC,Single State,OH,12.9,V,Prime,30,0,,(740) 399-5500
2004-01-31,FIRST SECURITY BANK,VISA,Single State,AR,8.99,F,,25,0,,(479) 527-7000
2004-01-31,FIRST BANK & TRUST EAST TEXAS,VISA CLASSIC,Single State,TX,13.92,F,,25,0,,(888) 608-7787
2004-01-31,SIMMONS FIRST NATIONAL BANK OF PINE BLUFF,VISA,National,N,8.95,F,,25,35,,(800) 636-5151
2004-01-31,"HOUSEHOLD BANK (SB), NATIONAL ASSOCIATION",HOUSEHOLD BANK N.A. MASTERCARD REGUL,National,N,16.9,V,Prime,25,0,,(800) 477-6000
2004-01-31,FIRST PENN BANK,VISA,National,N,11.91,V,Prime,25,0,,(866) 437-2265
2004-01-31,FIRST NATIONAL BANK OF ST. LOUIS,VISA,Regional,R,17.4,F,,25,0,,(573) 634-1148
2004-01-31,"STATE BANK & TRUST OF SEGUIN, TEXAS",VISA,Single State,TX,11,V,Prime,25,25,,(830) 379-5236
2004-01-31,FIRST NATIONAL BANK OF OMAHA,VISA,National,N,7.99,V,Other,25,0,,(800) 688-7070
2004-01-31,"FIRST AMERICAN BANK, SSB",VISA CLASSIC,Single State,TX,16.92,F,,25,0,,(866) 537-0550
2004-01-31,FIRST NATIONAL BANK OF MARIN,VISA,National,N,19.8,F,,25,72,,(800) 796-7980
2004-01-31,COMMERCE BANK AND TRUST,VISA CLASSIC,Single State,KS,12.88,V,Prime,25,0,,(800) 280-0123
2004-01-31,TEXAS BANK AND TRUST COMPANY,VISA,Single State,TX,13.92,F,,25,0,,(903) 237-5680
2004-01-31,AMERICREST BANK,MASTERCARD,Regional,R,12.65,V,Prime,25,15,,(405) 440-2100
2004-01-31,TEXASBANK,VISA,Single State,TX,13.44,F,,25,0,,(817) 560-6491
2004-01-31,COLUMBUS BANK AND TRUST COMPANY,VISA CLASSIC,National,N,11.9,V,Prime,25,29,,(800) 543-8227
2004-01-31,BANCORPSOUTH BANK,MASTERCARD,Regional,R,11.9,V,Prime,30,0,,(800) 844-2723
2004-01-31,BANGOR SAVINGS BANK,VISA CLASSIC,Regional,R,11.9,V,Prime,25,0,,(800) 432-1591
2004-01-31,ATLANTIC STEWARDSHIP BANK,VISA CLASSIC,Single State,NJ,8.99,V,Prime,25,15,,(201) 444-7100
2004-01-31,CAMBRIDGE TRUST COMPANY,MASTERCARD,National,N,16.45,F,,25,0,,(617) 441-1475
2004-01-31,"FIRST NATIONAL BANK OF FAIRFIELD, THE",VISA,Single State,MT,15.6,F,,25,0,,(406) 467-2531
2004-01-31,U.S. BANK NATIONAL ASSOCIATION ND,VISA,Regional,R,9.99,V,Prime,25,0,,(800) 285-8585
2004-01-31,CAPITAL ONE BANK,MASTERCARD,National,N,12.9,F,,25,59,,(800) 955-7070
2004-01-31,PEOPLE'S BANK,PEOPLE'S BANK PLATIUM MASTERCARD,National,N,7.99,F,,25,0,,(800) 426-1114
2004-01-31,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF CHARLESTON,VISA,National,N,7.9,V,Prime,25,0,,(800) 768-3248
2004-01-31,"BANK OF KENTUCKY, INCORPORATED, THE",VISA GOLD,Regional,R,12,V,Prime,25,0,,(859) 372-5170
2004-01-31,"DOLLAR BANK, A FEDERAL SAVINGS BANK",VISA,Regional,R,12.9,V,Prime,25,0,,(800) 242-2265
2003-07-31,ATLANTIC STEWARDSHIP BANK,VISA CLASSIC,Single State,NJ,8.99,V,Prime,25,15,,(201) 444-7100
2003-07-31,PEOPLE'S BANK,PEOPLE'S BANK PLATINUM MASTERCARD,National,N,7.99,F,,25,0,,(800) 426-1114
2003-07-31,WAYNE BANK AND TRUST CO.,VISA CLASSIC,National,N,14.76,F,,25,0,,(765) 935-5222
2003-07-31,"SUNFLOWER BANK, NATIONAL ASSOCIATION",VISA CLASSIC,National,N,18,F,,25,0,,(785) 827-5564
2003-07-31,5STAR BANK (A COLORADO INDUSTRIAL BANK),5STAR BANK,National,N,11.4,V,Prime,25,0,,(800) 776-2265
2003-07-31,AMERICAN STATE BANK,AMERICAN STATE BANK VISA,Single State,TX,11.9,F,,25,0,,(325) 794-1000
2003-07-31,"CITY NATIONAL BANK OF TAYLOR, THE","VISA, VISA GOLD, MASTERCARD, MASTERC",Single State,TX,13.92,V,Six-month T-bill,25,0,,(800) 848-8472
2003-07-31,"BANK OF AMERICA, NATIONAL ASSOCIATION (USA)",BANK OF AMERICA VISA PLATINUM,National,N,12.24,V,Prime,20,0,,(800) 732-9194
2003-07-31,NEW MILLENNIUM BANK,VISA SECURED CREDIT CARD,National,N,19.5,F,,0,59,,(732) 729-4395
2003-07-31,WORLD'S FOREMOST BANK,CABELA'S VISA - CLASSIC,National,N,12.24,V,Prime,20,0,,(800) 850-8402
